No.,会社名,設立年,代表者名,従業員数,住所,会社URL
815,群馬通商株式会社,1989年, - ,100-499人,群馬県伊勢崎市赤堀今井町1丁目624番地1,http://www.gunmatsusyo.com/
816,株式会社ヒロクラ,1949年, - ,30-99人,広島県広島市南区宇品海岸三丁目９番１３号,http://www.hirokura.co.jp/
817,糸崎倉庫株式会社,1921年, - ,10-29人,広島県三原市糸崎南２丁目6番10号,http://www.itozaki-warehouse.co.jp/
818,株式会社富田通商,1984年, - ,100-499人,北海道北見市東相内町54-1,http://tomita-net.jp/
819,篠﨑倉庫株式会社,1949年, - , - ,兵庫県神戸市中央区栄町通4-1-11,http://www.shinozaki-soko.co.jp/
820,石見サービス株式会社,1978年, - ,30-99人,兵庫県丹波市柏原町挙田136,http://iwami-s.com/
821,兵庫トランスポート株式会社,1971年, - , - ,兵庫県西宮市西宮浜1-40-1,http://www.hyogo-transport.com/
822,株式会社兵食,1948年, - ,100-499人,兵庫県神戸市中央区小野浜町13番１号,http://www.hyoshoku.co.jp/
823,株式会社 ヤマガタ,1962年, - ,500-999人,茨城県日立市久慈町２丁目８番２０号,http://www.yg-net.co.jp/mm0102.html
824,ミヤト倉庫株式会社,1965年, - , - ,茨城県古河市平和町１番１０号,http://www.miyatosouko.co.jp/
825,五條運輸株式会社,1969年, - ,30-99人,奈良県大和郡山市白土町311-1,https://gojyo-transport.co.jp/
826,関西梱包株式会社,1983年, - ,30-99人,奈良県大和郡山市池沢町258番地の10,http://www.kansai-konpo.co.jp/
827,セントラルロジコ株式会社,1980年, - ,10-29人,滋賀県大津市瀬田大江町13番20,http://www.c-logico.co.jp/
828,丸新ライフサービス株式会社,2009年, - , - ,新潟県上越市石橋1丁目7番27号,http://www.marushin-group.co.jp/group_company/m-life.html
829,株式会社松菱,1945年, - ,30-99人,大阪府大阪市中央区備後町3-4-9輸出繊維会館603,http://www.matsubishi-net.co.jp/
830,株式会社meteco(メテコ),1968年, - , - ,愛知県名古屋市守山区大字下志段味字石米1221,http://meteco.jp/
831,株式会社ダイゴ,2010年, - , - ,東京都荒川区西日暮里2-49-5 光工芸社ビル3F,https://kk-daigo.com/
832,河合製氷冷蔵株式会社,1951年, - ,100-499人,福岡県糟屋郡粕屋町戸原637,http://kawai-ice.co.jp/
833,株式会社 共同物流サービス,1972年, - ,500-999人,青森県八戸市卸センター1丁目13番1号,https://www.jointlogistics.co.jp/
834,関東運輸株式会社,1955年, - ,1000人以上,群馬県前橋市下佐鳥町468-1,http://www.kanto-unyu.co.jp/
835,株式会社 美翔物流,2005年, - ,100-499人,大阪府摂津市鳥飼新町2-26-4,http://www.misholine.co.jp/
836,福岡ロジテック株式会社,1998年, - ,30-99人,福岡県糟屋郡宇美町井野229－1,http://www.fukuokalogitec.jp/company.html
837,手塚運輸株式会社,1953年, - ,30-99人,埼玉県川口市栄町二丁目十二番九号　ラシェリール手塚 1F,https://tezuka-exp.com/
838,株式会社マルモト,1957年, - ,100-499人,埼玉県さいたま市中央区上落合 6-10-9,http://www.marumoto.co.jp/
839,鈴江コーポレーション株式会社,1908年, - ,100-499人,神奈川県横浜市中区日本大通7番地,https://www.suzue.co.jp/
840,株式会社青葉,1983年, - ,10-29人,東京都江戸川区東葛西,http://www.tokyo-aoba.co.jp/
841,久和倉庫株式会社,1971年, - ,100-499人,栃木県宇都宮市下桑島町1200-20,http://www.kyuwa.com/
842,横浜倉庫株式会社,1906年, - ,100-499人,東京都港区海岸3-20-20 ヨコソーレインボータワー13階,https://www.yokoso.co.jp/
843,山晃物流倉庫株式会社,1980年, - , - ,栃木県宇都宮市上戸祭町447,http://sankologi.com/
844,ABCロジテム株式会社,1968年, - ,500-999人,栃木県宇都宮市西刑部町2732-3,http://www.abc-logitem.com/
845,ジャパントラスト株式会社,1995年, - ,30-99人,愛知県名古屋市中区丸の内2-17-12　丸の内エステートビル9階,https://www.jpntrust.co.jp/
846,ニコウトレーディング株式会社,2003年, - , - ,宮城県仙台市宮城野区日の出町1-1-21,https://nikotrading.com/
847,オーバークロックワールド株式会社,2011年, - , - ,岐阜県大垣市問屋町1-2,https://madbeest.com/
848,株式会社マブチ,1976年, - ,1000人以上,神奈川県横浜市中区日本大通17番地 ＪＰＲ横浜日本大通ビル3階,https://www.k-mabuchi.co.jp/
849,京葉物流株式会社,1989年, - , - ,東京都江東区大島2丁目31番6号,https://www.privatebox.co.jp/
850,株式会社ランドピア,1992年, - , - ,東京都中央区新川1-28-25 東京ダイヤビルディング3号館6F,http://www.landpia.co.jp/
851,三協フロンテア株式会社,1969年, - ,1000人以上,千葉県柏市新十余二5番地,https://www.sankyofrontier.com/
852,株式会社サマリー,2010年, - ,30-99人,東京都渋谷区千駄ヶ谷2-3-7 プールビル 3F,https://sumally.co.jp/
853,株式会社ライゼ,1991年, - ,10-29人,大阪府大阪市北区梅田1-2-2 大阪駅前第2ビル1309号,http://www.reisebox.co.jp/
854,有限会社マミー,2004年, - , - ,神奈川県鎌倉市台4-3-19,https://mammy.co/
855,プレシャス・インフィニティ・ジャパン株式会社,2008年, - ,30-99人,東京都江戸川区南篠崎町4-31-4,http://www.pij-inc.com/
856,株式会社陽光,1964年, - ,100-499人,大阪府大阪市北区中之島6丁目2番40号　中之島インテス17階,https://l-yoko.co.jp/
857,株式会社リアルタイムクリエーション,2004年, - , - ,東京都墨田区本所2-5-1,http://www.ezvox.jp/
858,株式会社プラスワン, - , - , - ,福岡県福岡市中央区天神3丁目10-32ロゼ天神301,http://plusone-container.com/
859,株式会社合通ロジ,1950年, - , - ,大阪府大阪市福島区福島5-3-8,http://www.gotsu.co.jp/
860,不二運輸株式会社,1962年, - ,100-499人,静岡県沼津市双葉町9-11-2,https://f-move.com/
861,株式会社オリソー,1962年, - ,100-499人,京都府京都市右京区西京極殿田町5番地,https://www.oriso.co.jp/
862,株式会社ミラク,1967年, - ,10-29人,兵庫県神戸市北区有馬町1658-3,https://miraku-corp.co.jp/
863,株式会社ボルテックスセイグン,1951年, - ,500-999人,群馬県安中市原市432番地,https://www.vortex.gr.jp/
864,尾張陸運株式会社,1973年, - ,100-499人,愛知県尾張旭市下井町下井2094-3,https://www.owaririkuun.jp/
865,井阪運輸株式会社,1955年, - ,100-499人,兵庫県西宮市津門大箇町4番22号,https://www.e-isaka.co.jp/
866,株式会社マルニ・ロジコム,1962年, - ,10-29人,埼玉県入間郡三芳町北永井229-1,https://maruni-logicom.co.jp/
867,伊東倉庫株式会社,1964年, - , - ,東京都江東区常盤1-18-8,http://www.ito-souko.com/
868,株式会社共同,1971年, - ,100-499人,熊本県合志市栄3766-24,http://www.kyodo-logi.com/
869,前田運送株式会社,1981年, - ,100-499人,三重県三重郡川越町亀崎新田120番地,http://www.maeda-t.com/
870,千葉港運倉庫株式会社,1961年, - , - ,千葉県市原市八幡海岸通8,http://www.chibakounsoko.co.jp/
871,日通千葉貨物運送株式会社,1966年, - ,100-499人,千葉県習志野市茜浜3丁目7-1,http://www.nittsu-chibakamotsu.com/
872,株式会社インターアシスト,2001年, - ,1000人以上,千葉県柏市箕輪162-1,https://www.inter-assist.com/
873,泉流通株式会社,1980年, - ,1000人以上,東京都練馬区錦1丁目25番4号,http://www.izumiryutsu.co.jp/
874,ニックフレート株式会社,1971年, - ,1000人以上,埼玉県所沢市東所沢1-3-13(東所沢セントラルハイツ1階),https://www.nicf.co.jp/
875,株式会社北信運送,1958年, - ,30-99人,神奈川県大和市南林間1-15-6,https://www.jp-hokushin.com/
876,隅田川運送株式会社,1951年, - ,1000人以上,東京都荒川区南千住3丁目4番5号,http://www.sumiun.co.jp/
877,有限会社丸大流通サービス,1987年,大場　秀一,30-99人,埼玉県志木市上宗岡３－１５－２０,http://www.marudai-ryutuu-service.co.jp/
878,湘南倉庫運送株式会社,1949年, - ,1000人以上,神奈川県平塚市黒部丘１番１９号,https://www.syonanwh.co.jp/
879,新大橋運輸株式会社,1951年, - , - ,東京都江東区辰巳三丁目14－21,http://www.sinohasi.jp/
880,有限会社大申,1994年, - , - ,埼玉県吉川市美南1丁目6番地5,https://www.ts-taisin.com/
881,株式会社アチーブ,2014年, - , - ,東京都渋谷区千駄ヶ谷5-26-5 代々木シティーホームズ308,https://achieve-inc.co.jp/
882,エスティーアール株式会社,2014年, - ,1000人以上,千葉県成田市三里塚光ヶ丘1-429　三里塚光ヶ丘倉庫A棟　104号,https://www.str-106.jp/
883,合同会社ロジ･クライム,2017年, - , - ,埼玉県三郷市高州2-125-1,https://logi-climb.com/
884,株式会社田島運輸倉庫,1972年, - , - ,埼玉県さいたま市桜区田島3-9-1,https://www.tajima-sk.com/
885,株式会社藤通商ライン,1987年, - ,1000人以上,埼玉県さいたま市見沼区丸ヶ崎町34-4,http://www.fujitsusho-line.co.jp/
886,埼玉ユタカ運輸株式会社,2000年, - ,1000人以上,埼玉県飯能市小久保7-3,https://www.yutaka-logi.co.jp/
887,株式会社コナン,2008年, - ,1000人以上,神奈川県海老名市泉2-12-15,https://konan2008.com/
888,株式会社チームフォー,1998年, - , - ,東京都荒川区西日暮里5-14-3,http://www.team-for.co.jp/
889,亜細亜物流株式会社,1943年, - ,1000人以上,神奈川県大和市桜森3丁目15番26号,https://www.asia1986.co.jp/
890,株式会社パートナーズ,2015年, - , - ,東京都足立区小台1丁目23-9　3号棟,https://www.pts-k.co.jp/
891,株式会社サンワNETS,1970年, - ,500-999人,静岡県袋井市堀越350-1,https://www.sanwanets.co.jp/
892,春日倉庫株式会社,1964年, - , - ,大阪府茨木市郡4丁目6-21,https://kasuga-soko.co.jp/
893,株式会社東洋社,1966年, - ,30-99人,大阪府大阪市西淀川区佃3丁目19番68号,https://www.toyosha.net/
894,ゲイソー･ロジスティクス株式会社,1971年, - ,30-99人,広島県東広島市志和町志和東10895-296,https://www.geisogroup.com/geisologistics
895,琉球通運株式会社,1964年, - ,500-999人,沖縄県那覇市港町4丁目3番9号,http://www.rff.co.jp/
896,株式会社プロセスナカムラ,1996年, - ,10-29人,東京都八王子市小比企町1288-1,https://www.p-nakamura.com/
897,有限会社エクセレント急便,1999年, - , - ,東京都江戸川区江戸川6-13-2,http://www.excellent-ex.com/
898,株式会社アイビーカンパニー,2006年, - ,100-499人,大阪府大阪市淀川区西中島7-4-17上野東洋ビル6F,https://www.ivycompany.co.jp/
899,Gライン株式会社,2013年, - ,30-99人,福岡県糟屋郡粕屋町甲仲原3丁目9-33,http://www.glinelogistics.com/
900,大阪コールドシステム株式会社,1992年, - ,10-29人,大阪府堺市堺区出島海岸通3丁5番32号,http://www.osakacoldsystem.co.jp
901,株式会社アテナ,1968年,渡辺　剛彦,100-499人,東京都江戸川区臨海町5-2-2,http://www.atena.co.jp/
902,株式会社ワイディエイチジャパン,2007年, - , - ,東京都中央区日本橋人形町2-33-6　浜町アクセスビルⅡ,http://www.ydh.co.jp/
903,大成倉庫株式会社,1965年, - , - ,大分県大分市豊海四丁目2番1号,http://www.taiseisoko.co.jp/
904,株式会社シティーライン,1983年, - ,100-499人,福岡県糟屋郡志免町別府北2-7-7,http://www.city-line.co.jp/
905,株式会社トーコン, - , - , - ,神奈川県横浜市戸塚区品濃町549-2 三宅ビル502-1,http://www.tohkon.co.jp/
906,八嶋合名会社,1932年, - , - ,富山県射水市庄西町2-4-16,http://www.yashimasouko.com/
907,池田興業株式会社,1904年, - ,1000人以上,福岡県北九州市門司区大里本町2-2-5,http://www.ikeda-kogyo.co.jp/
908,株式会社吉田倉庫,1930年, - ,100-499人,石川県金沢市米泉町7丁目27番地2,http://www.yoshidasouko.co.jp/
909,株式会社肥後産業,1972年, - ,100-499人,鹿児島県鹿児島市谷山港3丁目4番13号,http://higo-logi.com/
910,臼杵運送株式会社,1950年, - ,1000人以上,大分県臼杵市大字福良1766番地の1,http://www.usukiunso.co.jp/company.php
911,株式会社ジェネック,1949年, - ,100-499人,福岡県北九州市門司区港町9番11号門司港レトロスクエアセンタービル3階,http://www.geneq.co.jp/
912,秋田海陸運送株式会社,1942年, - ,100-499人,秋田県秋田市土崎港西二丁目5番9号,http://www.kairiku.co.jp/
913,寒河江物流株式会社,1971年, - ,100-499人,山形県寒河江市中央工業団地170番地,https://www.sagae-log.co.jp/
914,第一貨物株式会社,1941年, - ,1000人以上,山形県山形市諏訪町二丁目1番20号,http://www.daiichi-kamotsu.co.jp/
915,桑折商事倉庫株式会社,1950年, - , - ,福島県福島市さくら一丁目2番地の10,http://www.koorisyouji.co.jp/
916,株式会社アイシー物流,1989年, - , - ,福井県福井市寺前町18-12,http://www.ic-logistics.com/
917,敦賀海陸運輸株式会社,1943年, - ,100-499人,福井県敦賀市桜町2番10号,https://www.tsurugakairiku.co.jp/
918,株式会社ナビクリエイト,2009年, - , - ,山梨県中巨摩郡昭和町築地新居840-2,http://www.navicreate.co.jp/
919,有限会社南口運輸倉庫,1963年, - ,10-29人,山梨県甲府市朝気3-21-9,https://www.mus-1963.com/
920,松本倉庫株式会社,1950年, - ,100-499人,長野県東筑摩郡山形村8228,http://www.matsumoto-souko.co.jp/
921,株式会社 ケーツー,1992年, - ,100-499人,長野県東筑摩郡山形村8200,http://www.m-k2.co.jp/company.html
922,株式会社ゆだ,1954年, - ,100-499人,山口県山口市大内長野462-1,http://www.yuda.co.jp/
923,国広倉庫運輸株式会社,1987年, - ,30-99人,山口県周南市若山2丁目3番6号,http://www.kunihiro.ecnet.jp/
924,坂出臨港倉庫株式会社,1936年, - , - ,香川県坂出市入船町一丁目６番１４号,http://linko15.wixsite.com/sakaiderinko
925,三豊運送株式会社,1942年, - ,100-499人,香川県観音寺市出作町511番地１,http://www.mitoyo-unso.co.jp/
926,三島運輸株式会社,1965年,川崎 直人,100-499人,愛媛県四国中央市三島宮川1丁目11番5号,https://www.mishimaunyu.co.jp/
927,森実運輸株式会社,1893年, - ,500-999人,愛媛県新居浜市惣開町2番13号,http://www.morizane.co.jp/
928,株式会社キョーワ,1965年, - ,500-999人,福岡県柳川市下宮永町568,http://www.kyowa-logis.co.jp/
929,株式会社見上ロジス, - , - , - ,福岡県福岡市東区多の津１丁目２０－１６,https://kenjologis.com/
930,株式会社九州日新,2003年, - ,100-499人,福岡県福岡市東区香椎照葉３丁目２－１　シーマークビル２Ｆ,http://www.q-nissin.jp/
931,西九州倉庫株式会社,1948年, - ,30-99人,長崎県佐世保市稲荷町３−７,http://www.249j.com/
932,株式会社ロジコム,1962年, - ,100-499人,佐賀県佐賀市鍋島町大字森田2439-1,http://www.g-logi.co.jp/
933,株式会社福井センイ倉庫,1932年, - , - ,福井県福井市江端町36字成政20,http://www.fukui-seni-souko.co.jp/
934,株式会社伊藤運送,1960年, - ,30-99人,鹿児島県鹿児島市谷山港3丁目1-22,http://itounso.com/
